,time,ETHBalance,FILBalance
326,2022-08-16 18:35:50.006,36.82476049791848,-8039.664794240003
327,2022-08-16 18:35:55.173,36.86830732549349,-8049.441542240003
328,2022-08-16 18:36:13.977,35.84565246671703,-7819.441542240003
329,2022-08-16 18:36:40.730,35.86358294433684,-7823.474192960003
330,2022-08-16 18:36:57.419,35.92462265622006,-7837.202317960003
331,2022-08-16 18:36:57.458,35.95479621668277,-7843.988496940003
332,2022-08-16 18:37:23.380,34.93605957575603,-7613.988496940003
333,2022-08-16 18:37:23.704,34.21581406286964,-7451.339690420003
334,2022-08-16 18:37:23.874,33.91756783974076,-7383.988500620003
335,2022-08-16 18:37:23.958,33.91756782344489,-7383.988496940003
336,2022-08-16 18:37:24.599,32.899565850400975,-7153.988497400002
337,2022-08-16 18:37:24.600,32.89956584836497,-7153.988496940003
338,2022-08-16 18:37:37.760,33.10943598470809,-7201.257215580003
339,2022-08-16 18:37:37.761,33.638443635723924,-7320.404771540003
340,2022-08-16 18:37:37.763,33.920751375447786,-7383.988496940003
341,2022-08-16 18:38:28.082,34.516173356963904,-7518.0783695200025
342,2022-08-16 18:38:28.082,34.942059346838406,-7613.988496940003
343,2022-08-16 18:39:46.435,35.22326992242449,-7676.952606940003
344,2022-08-16 18:39:46.436,35.264132806130476,-7686.101960940003
345,2022-08-16 18:39:46.437,35.46957820156226,-7732.101960940003
346,2022-08-16 18:39:46.438,35.9692863239973,-7843.988496940003
347,2022-08-16 18:39:46.512,36.99071673969573,-8073.988496940003
348,2022-08-16 18:41:33.753,38.00969826923808,-8303.988496940003
349,2022-08-16 18:41:33.883,38.47230321176025,-8407.850608940003
350,2022-08-16 18:41:38.704,37.45442368098813,-8177.850608940003
351,2022-08-16 18:41:39.116,36.43654415021601,-7947.850608940003
352,2022-08-16 18:41:45.548,36.4169075616218,-7943.421498940003
353,2022-08-16 18:41:45.558,36.340493832336385,-7926.186080940003
354,2022-08-16 18:41:45.560,36.114424763699084,-7875.195310940003
355,2022-08-16 18:41:50.437,36.11922900347712,-7876.2772330705575
356,2022-08-16 18:41:55.113,36.22197819334832,-7899.553233070557
357,2022-08-16 18:41:55.123,36.64787933403945,-7996.033555330558
358,2022-08-16 18:41:55.129,37.13453720378537,-8106.2772330705575
359,2022-08-16 18:42:07.917,38.151192291479454,-8336.277233070557
